timestamp,node,temperature_c,socket1_temperature_c,socket0_power_w,socket1_power_w,cpu_user_pct,cpu_idle_pct,load_1m,total_cpu_power_w
2021-03-01 21:14:00+00:00,582,54.333333333333336,56.0,154.0,140.0,69.333336,30.433334,116.59667,294.0
2021-03-01 21:15:00+00:00,582,55.0,56.0,157.33333333333334,144.66666666666666,71.03333,28.733332,111.380005,302.0
2021-03-01 21:16:00+00:00,582,55.0,56.0,156.0,145.33333333333334,74.36667,25.5,104.94,301.33333333333337
2021-03-01 21:17:00+00:00,582,55.0,56.0,157.33333333333334,139.33333333333334,70.86667,28.933334,108.82667,296.6666666666667
2021-03-01 21:18:00+00:00,582,55.333333333333336,56.333333333333336,164.66666666666666,150.66666666666666,71.5,28.300001,95.98334,315.3333333333333
2021-03-01 21:19:00+00:00,582,55.333333333333336,55.666666666666664,151.33333333333334,134.0,69.3,30.3,83.395,285.33333333333337
2021-03-01 21:20:00+00:00,582,55.0,55.333333333333336,156.66666666666666,136.66666666666666,71.833336,27.933334,92.69666,293.3333333333333
2021-03-01 21:21:00+00:00,582,56.333333333333336,56.333333333333336,157.33333333333334,134.66666666666666,69.73333,30.066666,87.996666,292.0
2021-03-01 21:22:00+00:00,582,56.666666666666664,56.333333333333336,158.0,140.0,73.0,26.833334,101.145004,298.0
2021-03-01 21:23:00+00:00,582,57.666666666666664,56.666666666666664,158.66666666666666,138.0,71.03333,28.766668,101.666664,296.66666666666663
2021-03-01 21:24:00+00:00,582,57.0,57.0,161.33333333333334,141.33333333333334,73.433334,26.366669,100.003334,302.6666666666667
2021-03-01 21:25:00+00:00,582,56.0,58.0,157.33333333333334,142.66666666666666,70.1,29.6,102.95333,300.0
2021-03-01 21:26:00+00:00,582,56.333333333333336,56.666666666666664,158.66666666666666,140.66666666666666,66.6,33.2,96.29,299.3333333333333
2021-03-01 21:27:00+00:00,582,56.333333333333336,56.333333333333336,150.66666666666666,130.0,71.333336,28.5,92.513336,280.66666666666663
2021-03-01 21:28:00+00:00,582,56.0,56.0,142.66666666666666,130.0,72.96667,26.866667,83.60667,272.66666666666663
2021-03-01 21:29:00+00:00,582,56.0,56.333333333333336,157.33333333333334,141.33333333333334,64.4,35.4,81.833336,298.6666666666667
2021-03-01 21:30:00+00:00,582,56.0,57.0,156.66666666666666,138.0,70.066666,29.700003,86.645004,294.66666666666663
2021-03-01 21:31:00+00:00,582,57.0,56.666666666666664,148.66666666666666,132.0,75.299995,24.533333,90.07,280.66666666666663
2021-03-01 21:32:00+00:00,582,58.0,58.666666666666664,158.66666666666666,145.33333333333334,69.299995,30.5,83.903336,304.0
2021-03-01 21:33:00+00:00,582,60.666666666666664,60.0,146.66666666666666,127.33333333333333,73.53333,26.333334,102.81333,274.0
2021-03-01 21:34:00+00:00,582,61.0,60.0,159.33333333333334,135.33333333333334,72.4,27.45,105.729996,294.6666666666667
2021-03-01 21:35:00+00:00,582,60.666666666666664,60.666666666666664,160.66666666666666,143.33333333333334,65.86667,33.933334,98.659996,304.0
2021-03-01 21:36:00+00:00,582,60.666666666666664,60.0,156.0,139.33333333333334,73.350006,26.45,86.45333,295.33333333333337
2021-03-01 21:37:00+00:00,582,59.333333333333336,59.333333333333336,158.66666666666666,142.66666666666666,73.53333,26.300001,97.18,301.3333333333333
2021-03-01 21:38:00+00:00,582,59.0,58.333333333333336,158.66666666666666,141.33333333333334,68.13333,31.666666,99.916664,300.0
2021-03-01 21:39:00+00:00,582,58.333333333333336,57.666666666666664,155.33333333333334,142.66666666666666,72.8,27.0,114.56,298.0
2021-03-01 21:40:00+00:00,582,56.666666666666664,57.0,135.33333333333334,116.0,69.63334,30.166666,101.125,251.33333333333334
2021-03-01 21:41:00+00:00,582,56.666666666666664,57.333333333333336,156.0,135.33333333333334,74.35,25.5,90.30667,291.33333333333337
2021-03-01 21:42:00+00:00,582,57.666666666666664,57.333333333333336,151.33333333333334,130.66666666666666,71.03333,28.800001,89.46334,282.0
2021-03-01 21:43:00+00:00,582,57.0,57.666666666666664,172.0,140.66666666666666,73.76666,26.033333,100.549995,312.66666666666663
2021-03-01 21:44:00+00:00,582,57.333333333333336,57.0,156.66666666666666,139.33333333333334,65.299995,34.433334,96.39,296.0
2021-03-01 21:45:00+00:00,582,56.666666666666664,57.666666666666664,156.66666666666666,142.0,71.299995,28.5,92.33667,298.66666666666663
2021-03-01 21:46:00+00:00,582,58.0,57.0,160.0,144.0,73.333336,26.5,91.854996,304.0
2021-03-01 21:47:00+00:00,582,55.666666666666664,57.666666666666664,158.0,143.33333333333334,70.5,29.300001,88.20333,301.33333333333337
2021-03-01 21:48:00+00:00,582,57.0,56.666666666666664,153.33333333333334,138.0,67.333336,32.533333,90.915,291.33333333333337
2021-03-01 21:49:00+00:00,582,56.0,57.0,161.33333333333334,143.33333333333334,73.6,26.233335,88.68333,304.6666666666667
2021-03-01 21:50:00+00:00,582,57.666666666666664,57.333333333333336,160.0,138.66666666666666,71.333336,28.433334,94.024994,298.66666666666663
2021-03-01 21:51:00+00:00,582,57.666666666666664,58.333333333333336,156.66666666666666,133.33333333333334,71.9,27.966665,94.293335,290.0
2021-03-01 21:52:00+00:00,582,58.666666666666664,58.666666666666664,159.33333333333334,143.33333333333334,70.299995,29.533333,94.92,302.6666666666667
2021-03-01 21:53:00+00:00,582,58.333333333333336,59.0,158.0,134.66666666666666,73.63333,26.199999,100.26666,292.66666666666663
2021-03-01 21:54:00+00:00,582,59.0,58.333333333333336,159.33333333333334,142.66666666666666,66.13333,33.5,89.340004,302.0
2021-03-01 21:55:00+00:00,582,58.333333333333336,59.0,157.33333333333334,140.66666666666666,72.63333,27.166666,98.78333,298.0
2021-03-01 21:56:00+00:00,582,59.0,59.0,157.33333333333334,140.66666666666666,72.1,27.733332,89.30334,298.0
2021-03-01 21:57:00+00:00,582,58.666666666666664,57.666666666666664,155.33333333333334,140.0,74.8,25.1,96.880005,295.33333333333337
2021-03-01 21:58:00+00:00,582,58.333333333333336,57.666666666666664,178.66666666666666,161.33333333333334,69.56667,30.266668,86.420006,340.0
2021-03-01 21:59:00+00:00,582,58.333333333333336,57.666666666666664,158.66666666666666,146.0,76.166664,23.633333,94.013336,304.66666666666663
2021-03-01 22:00:00+00:00,582,56.333333333333336,57.666666666666664,155.33333333333334,133.33333333333334,70.36667,29.4,75.1,288.6666666666667
2021-03-01 22:01:00+00:00,582,58.0,58.666666666666664,159.33333333333334,146.66666666666666,73.566666,26.299997,84.986664,306.0
2021-03-01 22:02:00+00:00,582,58.666666666666664,58.0,159.33333333333334,143.33333333333334,67.7,32.100002,90.12667,302.6666666666667
2021-03-01 22:03:00+00:00,582,59.666666666666664,58.666666666666664,159.33333333333334,147.33333333333334,74.833336,24.966667,97.55334,306.6666666666667
2021-03-01 22:04:00+00:00,582,59.0,59.333333333333336,160.0,140.0,70.6,29.066666,100.32001,300.0
2021-03-01 22:05:00+00:00,582,59.0,59.333333333333336,153.33333333333334,139.33333333333334,70.25,29.6,88.655,292.6666666666667
2021-03-01 22:06:00+00:00,582,59.333333333333336,58.333333333333336,159.33333333333334,146.66666666666666,71.63333,28.166666,81.17333,306.0
2021-03-01 22:07:00+00:00,582,59.0,59.0,160.0,142.66666666666666,75.0,24.8,101.82667,302.66666666666663
2021-03-01 22:08:00+00:00,582,59.0,58.0,162.0,141.33333333333334,66.5,33.3,89.04,303.33333333333337
2021-03-01 22:09:00+00:00,582,58.0,59.0,180.66666666666666,148.0,73.46667,26.4,88.40667,328.66666666666663
2021-03-01 22:10:00+00:00,582,57.666666666666664,58.0,146.66666666666666,132.66666666666666,67.166664,32.6,97.94333,279.3333333333333
2021-03-01 22:11:00+00:00,582,57.666666666666664,57.666666666666664,158.0,144.66666666666666,72.0,27.833334,90.270004,302.66666666666663
2021-03-01 22:12:00+00:00,582,58.333333333333336,57.666666666666664,155.33333333333334,136.0,73.333336,26.5,92.02,291.33333333333337
2021-03-01 22:13:00+00:00,582,57.666666666666664,58.0,158.0,134.0,70.066666,29.766665,90.17667,292.0
2021-03-01 22:14:00+00:00,582,58.333333333333336,58.0,158.66666666666666,147.33333333333334,71.7,28.150002,82.85333,306.0
2021-03-01 22:15:00+00:00,582,58.333333333333336,57.666666666666664,162.0,144.0,73.700005,26.133333,83.723335,306.0
2021-03-01 22:16:00+00:00,582,58.333333333333336,58.333333333333336,150.0,134.66666666666666,66.333336,33.36667,87.81333,284.66666666666663
2021-03-01 22:17:00+00:00,582,57.666666666666664,58.0,160.0,140.66666666666666,71.899994,27.85,95.634995,300.66666666666663
2021-03-01 22:18:00+00:00,582,58.0,58.0,156.66666666666666,139.33333333333334,73.0,26.800001,90.58667,296.0
2021-03-01 22:19:00+00:00,582,58.333333333333336,56.666666666666664,157.33333333333334,143.33333333333334,69.200005,30.633331,90.92,300.6666666666667
2021-03-01 22:20:00+00:00,582,58.666666666666664,59.0,158.0,139.33333333333334,73.05,26.75,88.095,297.33333333333337
2021-03-01 22:21:00+00:00,582,59.0,58.666666666666664,156.66666666666666,135.33333333333334,73.525,26.275,89.08667,292.0
2021-03-01 22:22:00+00:00,582,59.0,59.666666666666664,136.66666666666666,124.66666666666667,68.333336,31.533333,90.095,261.3333333333333
2021-03-01 22:23:00+00:00,582,58.0,59.333333333333336,152.0,140.66666666666666,68.649994,31.15,82.18,292.66666666666663
2021-03-01 22:24:00+00:00,582,58.666666666666664,58.333333333333336,166.0,143.33333333333334,72.200005,27.6,85.23667,309.33333333333337
2021-03-01 22:25:00+00:00,582,58.666666666666664,58.666666666666664,155.33333333333334,137.33333333333334,72.200005,27.700003,83.68,292.6666666666667
2021-03-01 22:26:00+00:00,582,57.666666666666664,58.0,154.66666666666666,140.0,77.5,22.3,83.236664,294.66666666666663
2021-03-01 22:27:00+00:00,582,57.666666666666664,57.666666666666664,158.66666666666666,144.66666666666666,69.1,30.7,88.513336,303.3333333333333
2021-03-01 22:28:00+00:00,582,58.333333333333336,57.333333333333336,160.66666666666666,140.66666666666666,70.0,29.733332,93.88999,301.3333333333333
2021-03-01 22:29:00+00:00,582,58.0,57.0,153.33333333333334,134.66666666666666,66.666664,33.133335,80.56333,288.0
2021-03-01 22:30:00+00:00,582,58.666666666666664,57.666666666666664,157.33333333333334,142.66666666666666,72.933334,26.866667,94.43333,300.0
2021-03-01 22:31:00+00:00,582,58.0,58.0,156.66666666666666,136.66666666666666,69.76666,30.066666,111.89667,293.3333333333333
2021-03-01 22:32:00+00:00,582,58.333333333333336,57.666666666666664,156.66666666666666,132.0,72.6,27.233332,113.1,288.66666666666663
2021-03-01 22:33:00+00:00,582,58.333333333333336,57.666666666666664,150.66666666666666,143.33333333333334,72.13333,27.699999,105.60667,294.0
2021-03-01 22:34:00+00:00,582,56.666666666666664,58.0,156.0,128.0,70.799995,29.033335,95.18667,284.0
2021-03-01 22:35:00+00:00,582,58.666666666666664,58.0,158.66666666666666,144.0,71.7,28.099998,92.30666,302.66666666666663
2021-03-01 22:36:00+00:00,582,58.0,57.666666666666664,156.0,142.0,72.666664,27.166666,91.80667,298.0
2021-03-01 22:37:00+00:00,582,58.666666666666664,58.0,156.0,138.0,69.566666,30.200003,88.19,294.0
2021-03-01 22:38:00+00:00,582,58.666666666666664,58.0,156.0,134.66666666666666,72.73333,27.099998,93.37667,290.66666666666663
2021-03-01 22:39:00+00:00,582,58.0,58.0,158.66666666666666,139.33333333333334,69.03333,30.733332,91.07,298.0
2021-03-01 22:40:00+00:00,582,59.0,58.333333333333336,152.0,133.33333333333334,64.13333,35.566666,75.81,285.33333333333337
2021-03-01 22:41:00+00:00,582,59.0,58.333333333333336,160.66666666666666,143.33333333333334,70.8,29.0,80.755005,304.0
2021-03-01 22:42:00+00:00,582,58.666666666666664,58.333333333333336,158.66666666666666,142.0,73.166664,26.633333,85.6,300.66666666666663
2021-03-01 22:43:00+00:00,582,58.666666666666664,57.0,160.66666666666666,143.33333333333334,69.9,29.933334,92.14667,304.0
2021-03-01 22:44:00+00:00,582,59.666666666666664,58.666666666666664,162.0,139.33333333333334,70.63333,29.199999,103.67667,301.33333333333337
2021-03-01 22:45:00+00:00,582,59.666666666666664,57.666666666666664,149.33333333333334,128.0,70.36667,29.433334,90.485,277.33333333333337
2021-03-01 22:46:00+00:00,582,59.333333333333336,58.666666666666664,176.66666666666666,157.33333333333334,73.6,26.233332,76.67667,334.0
2021-03-01 22:47:00+00:00,582,59.333333333333336,59.333333333333336,166.66666666666666,138.0,71.7,28.1,97.206665,304.66666666666663
2021-03-01 22:48:00+00:00,582,59.333333333333336,58.0,169.33333333333334,139.33333333333334,68.200005,31.566666,91.65333,308.6666666666667
2021-03-01 22:49:00+00:00,582,60.333333333333336,58.333333333333336,154.66666666666666,139.33333333333334,71.93333,27.9,87.73,294.0
2021-03-01 22:50:00+00:00,582,56.333333333333336,58.666666666666664,158.66666666666666,146.0,75.2,24.6,87.854996,304.66666666666663
2021-03-01 22:51:00+00:00,582,58.333333333333336,58.0,156.66666666666666,137.33333333333334,64.76667,34.933334,91.079994,294.0
2021-03-01 22:52:00+00:00,582,59.0,57.333333333333336,158.66666666666666,140.66666666666666,71.26667,28.533335,90.07333,299.3333333333333
2021-03-01 22:53:00+00:00,582,59.0,57.666666666666664,149.33333333333334,134.0,74.23334,25.566666,92.98,283.33333333333337
2021-03-01 22:54:00+00:00,582,59.0,58.666666666666664,158.0,138.66666666666666,62.65,37.1,91.54667,296.66666666666663
2021-03-01 22:55:00+00:00,582,59.333333333333336,59.0,159.33333333333334,138.66666666666666,73.26667,26.533333,84.585,298.0
2021-03-01 22:56:00+00:00,582,60.0,59.333333333333336,160.66666666666666,140.66666666666666,74.26667,25.566668,96.71667,301.3333333333333
2021-03-01 22:57:00+00:00,582,60.0,59.666666666666664,148.66666666666666,134.0,67.299995,32.5,97.65,282.66666666666663
2021-03-01 22:58:00+00:00,582,61.0,60.333333333333336,159.33333333333334,143.33333333333334,71.96667,27.9,101.07333,302.6666666666667
2021-03-01 22:59:00+00:00,582,62.0,61.0,157.33333333333334,137.33333333333334,73.45,26.400002,87.15,294.6666666666667
2021-03-01 23:00:00+00:00,582,59.666666666666664,61.0,157.33333333333334,136.66666666666666,69.5,30.233332,100.265,294.0
2021-03-01 23:01:00+00:00,582,60.666666666666664,61.333333333333336,160.0,140.0,71.700005,28.1,97.89667,300.0
2021-03-01 23:02:00+00:00,582,61.666666666666664,61.333333333333336,159.33333333333334,138.66666666666666,73.933334,25.800001,108.706665,298.0
2021-03-01 23:03:00+00:00,582,62.0,60.666666666666664,160.66666666666666,144.66666666666666,65.666664,34.2,87.20333,305.3333333333333
2021-03-01 23:04:00+00:00,582,60.666666666666664,61.0,162.0,144.66666666666666,70.73333,29.1,90.333336,306.66666666666663
2021-03-01 23:05:00+00:00,582,60.333333333333336,60.666666666666664,153.33333333333334,141.33333333333334,69.4,30.4,87.0,294.6666666666667
2021-03-01 23:06:00+00:00,582,61.0,60.0,161.33333333333334,146.0,70.25,29.55,90.67999,307.33333333333337
2021-03-01 23:07:00+00:00,582,61.333333333333336,60.0,160.0,138.66666666666666,72.63333,27.200003,100.72,298.66666666666663
2021-03-01 23:08:00+00:00,582,61.0,61.0,158.0,135.33333333333334,73.0,26.849998,103.57333,293.33333333333337
2021-03-01 23:09:00+00:00,582,61.0,60.333333333333336,152.66666666666666,132.0,71.5,28.333334,113.95,284.66666666666663
2021-03-01 23:10:00+00:00,582,60.666666666666664,60.0,158.66666666666666,138.66666666666666,71.06667,28.766668,107.915,297.3333333333333
2021-03-01 23:11:00+00:00,582,61.0,61.0,157.33333333333334,138.0,74.0,25.800001,98.986664,295.33333333333337
2021-03-01 23:12:00+00:00,582,60.666666666666664,59.666666666666664,160.0,140.66666666666666,68.96667,30.866667,95.86667,300.66666666666663
2021-03-01 23:13:00+00:00,582,60.0,60.333333333333336,158.66666666666666,138.0,69.2,30.6,96.63333,296.66666666666663
2021-03-01 23:14:00+00:00,582,59.666666666666664,60.0,156.0,141.33333333333334,72.73333,27.1,105.75666,297.33333333333337
2021-03-01 23:15:00+00:00,582,61.666666666666664,60.333333333333336,158.0,138.66666666666666,64.03333,35.666668,89.753334,296.66666666666663
2021-03-01 23:16:00+00:00,582,61.0,60.333333333333336,160.66666666666666,140.66666666666666,69.200005,30.6,83.04667,301.3333333333333
2021-03-01 23:17:00+00:00,582,60.666666666666664,60.0,160.0,148.66666666666666,71.933334,27.866667,89.81667,308.66666666666663
2021-03-01 23:18:00+00:00,582,60.666666666666664,60.0,152.66666666666666,134.66666666666666,67.0,32.86667,86.71,287.3333333333333
2021-03-01 23:19:00+00:00,582,59.333333333333336,60.0,160.66666666666666,144.0,71.8,27.95,94.549995,304.66666666666663
2021-03-01 23:20:00+00:00,582,60.0,60.0,148.66666666666666,126.66666666666667,72.96667,26.833334,94.41333,275.3333333333333
2021-03-01 23:21:00+00:00,582,60.333333333333336,60.0,136.0,120.66666666666667,69.23333,30.6,93.11001,256.6666666666667
2021-03-01 23:22:00+00:00,582,60.666666666666664,59.333333333333336,162.66666666666666,135.33333333333334,73.53333,26.300001,92.61667,298.0
2021-03-01 23:23:00+00:00,582,59.666666666666664,59.0,156.0,136.0,76.1,23.75,112.450005,292.0
2021-03-01 23:24:00+00:00,582,59.666666666666664,59.333333333333336,159.33333333333334,137.33333333333334,71.75,28.1,114.35,296.6666666666667
2021-03-01 23:25:00+00:00,582,60.0,58.666666666666664,161.33333333333334,142.66666666666666,64.066666,35.7,95.775,304.0
2021-03-01 23:26:00+00:00,582,59.666666666666664,59.0,159.33333333333334,140.66666666666666,72.066666,27.799997,99.58667,300.0
2021-03-01 23:27:00+00:00,582,59.333333333333336,59.333333333333336,157.33333333333334,140.0,69.15,30.7,89.73,297.33333333333337
2021-03-01 23:28:00+00:00,582,58.0,58.0,154.0,144.0,73.36667,26.5,95.51666,298.0
2021-03-01 23:29:00+00:00,582,57.333333333333336,58.0,138.66666666666666,122.66666666666667,69.700005,30.1,95.793335,261.3333333333333
2021-03-01 23:30:00+00:00,582,59.666666666666664,59.666666666666664,159.33333333333334,145.33333333333334,72.03333,27.800001,101.5,304.6666666666667
2021-03-01 23:31:00+00:00,582,58.666666666666664,58.666666666666664,157.33333333333334,144.0,73.96667,25.833334,96.09,301.33333333333337
2021-03-01 23:32:00+00:00,582,60.666666666666664,60.0,158.66666666666666,143.33333333333334,71.649994,28.150002,91.95,302.0
2021-03-01 23:33:00+00:00,582,61.0,61.0,158.0,140.0,70.299995,29.466667,90.753334,298.0
2021-03-01 23:34:00+00:00,582,61.0,60.666666666666664,158.66666666666666,146.0,73.200005,26.466667,93.17334,304.66666666666663
2021-03-01 23:35:00+00:00,582,60.0,60.0,160.66666666666666,139.33333333333334,64.799995,34.966663,92.56,300.0
2021-03-01 23:36:00+00:00,582,60.333333333333336,60.0,156.66666666666666,135.33333333333334,71.8,28.0,91.743324,292.0
2021-03-01 23:37:00+00:00,582,60.666666666666664,59.666666666666664,159.33333333333334,147.33333333333334,70.700005,29.133333,86.793335,306.6666666666667
2021-03-01 23:38:00+00:00,582,59.666666666666664,59.0,162.66666666666666,146.0,72.13333,27.666666,84.729996,308.66666666666663
2021-03-01 23:39:00+00:00,582,59.333333333333336,59.333333333333336,162.0,140.66666666666666,75.36667,24.466667,95.170006,302.66666666666663
2021-03-01 23:40:00+00:00,582,59.0,59.0,160.66666666666666,146.0,68.26667,31.5,98.57666,306.66666666666663
2021-03-01 23:41:00+00:00,582,60.333333333333336,60.0,151.33333333333334,126.0,73.5,26.333334,94.630005,277.33333333333337
2021-03-01 23:42:00+00:00,582,60.333333333333336,60.333333333333336,159.33333333333334,141.33333333333334,71.26666,28.599998,89.729996,300.6666666666667
2021-03-01 23:43:00+00:00,582,61.333333333333336,60.0,162.66666666666666,144.66666666666666,72.05,27.75,96.28666,307.3333333333333
2021-03-01 23:44:00+00:00,582,61.666666666666664,61.666666666666664,162.0,142.66666666666666,68.46667,31.233332,96.77,304.66666666666663
2021-03-01 23:45:00+00:00,582,61.0,61.333333333333336,162.0,158.0,72.433334,27.4,99.72,320.0
2021-03-01 23:46:00+00:00,582,61.666666666666664,61.0,156.0,142.0,68.200005,31.666666,99.18333,298.0
2021-03-01 23:47:00+00:00,582,61.666666666666664,61.333333333333336,161.33333333333334,146.66666666666666,77.06667,22.800001,99.585,308.0
